"survey","uuid","log_date","governorate","location_id","location_name","district","ngo","ngo_name","enumerator","question.name","issue","feedback","action","changed","old.value","new.value"
"parent","419cd7d8-2456-41f4-8f76-c48410cc408e","28-07-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","3106c106-a064-4d12-9764-1614223b0dfa","28-07-19","salah.al.din","cluster_location_id_0882","0882 (Markaz Tooz-Hay Al Taiyar 122)","tooz.khurmato","mcna03","COOPI",3,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","d5407534-904c-4db0-8726-fffb5ed45e27","28-07-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",4,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","8f017a42-ac6e-40c8-a9e3-8d03c3f35cf7","28-07-19","maysan","cluster_location_id_0938","0938 (Hay Al Rasool)","al.kahla","mcna17","REACH Iraq",12,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","faa0565d-590f-4785-9ab5-13f1357f6ca5","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","f0d9033e-e450-478a-83fb-5b5b5091d945","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","e2db2ec7-faa2-4b9e-aa91-cbc2d257ff3a","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","83260a5b-a8f5-4d76-87b4-8ecc92e01d16","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","e0deb3db-f6c7-4cf4-b474-0519a2d9ef69","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","732e9db2-7f51-4954-afbd-f84ed6497b07","28-07-19","salah.al.din","cluster_location_id_0884","0884 (Sankur)","tooz.khurmato","mcna03","COOPI",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","2087fa46-0022-474f-9a5c-4257835ca455","28-07-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",3,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","43bd9d96-2b24-45f5-9494-acddaa5476c8","28-07-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",8,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","958dc27c-9b12-4be6-821b-61114dd90f67","28-07-19","kirkuk","cluster_location_id_0609","0609 (Altun Kupri Center)","dibis","mcna16","REACH Initiative",7,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","38fe19eb-cbe2-43d7-8d44-e656f24ecfb1","28-07-19","kirkuk","cluster_location_id_0585","0585 (Bajwan)","dibis","mcna16","REACH Initiative",9,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","e3fbbd45-701b-4f20-b2ae-6695cd044506","28-07-19","salah.al.din","cluster_location_id_0881","0881 (Markaz Tooz-Hay Al Askari)","tooz.khurmato","mcna03","COOPI",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","013d9ca9-8f31-4c7e-a94c-7b20043e4dd5","28-07-19","salah.al.din","cluster_location_id_0881","0881 (Markaz Tooz-Hay Al Askari)","tooz.khurmato","mcna03","COOPI",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","4d039909-7248-42d8-a72b-c93edd34b455","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",3,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","d6928a25-b47c-4e1a-be17-4d4ea4a17976","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","543ededb-c67f-41ba-870e-4b277a3eedb8","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","4e2acb69-70b5-4a7d-a348-2f6f37597fa4","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","ffd619d2-7a7b-47a6-919e-8f4dc2a5f95d","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna02","ACTED",9,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","a304ca27-8e5c-4a29-a0b8-cd7315807d87","28-07-19","salah.al.din","cluster_location_id_0879","0879 (Hay Rizgari-114)","tooz.khurmato","mcna03","COOPI",5,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","fcf3986e-4e47-4384-b7b6-f1636280845b","28-07-19","salah.al.din","cluster_location_id_0881","0881 (Markaz Tooz-Hay Al Askari)","tooz.khurmato","mcna03","COOPI",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","474ac1fd-48c8-47d4-b858-de505e0c0e79","28-07-19","salah.al.din","cluster_location_id_0780","0780 (Hay Al Askari)","al.shirqat","mcna16","REACH Initiative",1,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","6de8f89d-a133-4c30-b498-9a7699a3fa78","28-07-19","ninewa","cluster_location_id_0756","0756 (Baawiza)","tilkaef","mcna04","Human Appeal",5,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","1062eaf8-5f0e-42ae-9c57-36a20254079a","28-07-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","c3eafc12-d8d9-473c-a43f-a9f14684c1ed","28-07-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","2a65bdc1-23da-4974-8e9f-a46f5daed9a2","28-07-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",6,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","c6a7d197-73f9-4493-8e07-51d86aee0c63","28-07-19","salah.al.din","cluster_location_id_0783","0783 (Tal Al Jumiala area)","al.shirqat","mcna16","REACH Initiative",8,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","ff31024d-c0d4-43f8-ba68-b1cc4d9ae0a3","28-07-19","salah.al.din","cluster_location_id_0777","0777 (Hay Al Jumiala)","al.shirqat","mcna16","REACH Initiative",5,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","ef1294e3-5399-4195-b426-1aa4ec35617f","28-07-19","maysan","cluster_location_id_0936","0936 (Al Salam)","al.kahla","mcna17","REACH Iraq",12,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","00fc8f96-2d8d-4fe7-af63-d22792368fab","28-07-19","salah.al.din","cluster_location_id_0854","0854 (Sadayrat Abo Ajeel)","tikrit","mcna05","INTERSOS",2996004,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","a74d76b0-75bb-4681-bf75-3512e80569b6","28-07-19","al.najaf","cluster_location_id_0942","0942 (Alwat Al Fahal)","al.kufa","mcna17","REACH Iraq",10,"ind_level","There is not 1 Head of Household in the individual loop. There is either non or more than 1.",NA,"flag",NA,NA,NA
"parent","a12d022a-7628-41d8-b948-148904f568c0","28-07-19","ninewa","cluster_location_id_0705","0705 (Ninewa Sharqiya)","al.mosul","mcna17","REACH Iraq",2,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","60c2ae74-1c96-484d-83a4-e576ac192d59","28-07-19","ninewa","cluster_location_id_0695","0695 (Alqadisiya Al-thaniya)","al.mosul","mcna17","REACH Iraq",12,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","ba202fd0-cf41-4445-8f46-5d394e2b887b","28-07-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",6,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","1e5ecd68-0efe-4cf1-b548-c69a028e8e92","28-07-19","ninewa","cluster_location_id_0705","0705 (Ninewa Sharqiya)","al.mosul","mcna17","REACH Iraq",2,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","1364427c-d487-4a4e-b984-c3334e5ac317","28-07-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",11,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","cf1eeea7-435d-4dab-8a26-34fa771de306","28-07-19","salah.al.din","cluster_location_id_0781","0781 (Hay Al Qasbah)","al.shirqat","mcna16","REACH Initiative",11,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","bf46baed-1b5e-43cf-88df-a4e3bd1b269d","28-07-19","kirkuk","cluster_location_id_0590","0590 (Hay Al Jamia-Mahalla 622)","kirkuk","mcna11","Mercy Corps",1,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","8c2d76f7-4955-41de-b514-de409fcd9ccb","28-07-19","kirkuk","cluster_location_id_0590","0590 (Hay Al Jamia-Mahalla 622)","kirkuk","mcna11","Mercy Corps",2,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","de8d196a-3ce4-45c0-b72d-c61ffaad606b","28-07-19","kirkuk","cluster_location_id_0590","0590 (Hay Al Jamia-Mahalla 622)","kirkuk","mcna11","Mercy Corps",2,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","fc4e66b4-691c-43c9-9f2c-a34aa211dd6c","28-07-19","ninewa","cluster_location_id_0684","0684 (Hay Al Tammem)","al.mosul","mcna17","REACH Iraq",15,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","e75f04f3-7606-4585-8a36-5ecac0589b14","28-07-19","erbil","cluster_location_id_0111","0111 (Khalifan(center))","rawanduz","mcna16","REACH Initiative",5,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","8f7a5542-7ffc-4747-a1b4-e4d27df99bd9","28-07-19","erbil","cluster_location_id_0114","0114 (Diana(Shahedan azady))","rawanduz","mcna16","REACH Initiative",14,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","bd199cad-2f1b-4608-b122-9cf0e1ca5672","28-07-19","erbil","cluster_location_id_0114","0114 (Diana(Shahedan azady))","rawanduz","mcna16","REACH Initiative",3,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","3ded172c-767e-416c-9198-b63954720040","28-07-19","salah.al.din","cluster_location_id_0854","0854 (Sadayrat Abo Ajeel)","tikrit","mcna05","INTERSOS",2996001,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","41e6ecac-cb83-4a21-9a7e-58c0d32db419","28-07-19","ninewa","cluster_location_id_0692","0692 (Hay alsedeeq)","al.mosul","mcna17","REACH Iraq",8,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","f0d73b15-30d9-4f26-baf0-5ed1109f66ee","28-07-19","salah.al.din","cluster_location_id_0882","0882 (Markaz Tooz-Hay Al Taiyar 122)","tooz.khurmato","mcna03","COOPI",3,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","912d0251-6034-4bcf-bbe9-c10b339499f3","28-07-19","salah.al.din","cluster_location_id_0882","0882 (Markaz Tooz-Hay Al Taiyar 122)","tooz.khurmato","mcna03","COOPI",3,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","58a38573-eafb-40db-963f-de8bdc38af25","28-07-19","salah.al.din","cluster_location_id_0882","0882 (Markaz Tooz-Hay Al Taiyar 122)","tooz.khurmato","mcna03","COOPI",3,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","c4318063-3f75-4cac-a9a3-971b9e87675f","28-07-19","al.najaf","cluster_location_id_0948","0948 (AL-RADHAWIYA)","al.kufa","mcna17","REACH Iraq",6,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","d15bf168-9dd1-4d9e-b63c-9d884b1945ae","28-07-19","kirkuk","cluster_location_id_0585","0585 (Bajwan)","dibis","mcna16","REACH Initiative",9,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","5a30330a-7b73-49fb-a857-50592737a037","28-07-19","salah.al.din","cluster_location_id_0879","0879 (Hay Rizgari-114)","tooz.khurmato","mcna03","COOPI",5,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","fd3ea2e9-1826-4571-ba22-d918d3ba7609","28-07-19","salah.al.din","cluster_location_id_0879","0879 (Hay Rizgari-114)","tooz.khurmato","mcna03","COOPI",5,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
"parent","07737071-f7dc-4fd9-8ec7-56a7bc3c3d86","28-07-19","al.najaf","cluster_location_id_0959","0959 (Al-Mazara 2)","al.kufa","mcna17","REACH Iraq",4,"hhh","The respondent is head of household but doesn't have same age and gender as head of household in the loop.",NA,"flag",NA,"yes",NA
